Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,direction,n_hits
gs_ind_0,Costimulation By CD28 Family R-HSA-388841,2/63,0.8816350729235798,0.9999999999810132,0.6704331632438992,0.08445919756689008,CD4;PDCD1LG2,down in tumor,2
gs_ind_0,Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978,1/46,0.9332071204598231,0.9999999999810132,0.5437010431060412,0.037585024813495106,MRC1,down in tumor,1
gs_ind_0,Cyclin A/B1/B2 Associated Events During G2/M Transition R-HSA-69273,1/24,0.7561456449923288,0.9999999999810132,1.0538118105783756,0.2945628148449655,WEE1,down in tumor,1
gs_ind_0,Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656,2/83,0.9544091992965814,0.9999999999810132,0.505422591981919,0.023584417868192452,WEE1;MYC,down in tumor,2
gs_ind_0,Signaling By VEGF R-HSA-194138,2/98,0.9783377950243259,0.9999999999810132,0.42655095882690514,0.00934158325571011,PRKCB;AXL,down in tumor,2
gs_ind_0,Signaling By WNT R-HSA-195721,9/262,0.9663228672360282,0.9999999999810132,0.6157775179424189,0.021094856396012152,PDE6G;GNAO1;RSPO3;PRKCB;MYC;SOX6;SFRP1;WNT11;WNT2,down in tumor,9
gs_ind_0,Signaling To ERKs R-HSA-187687,1/32,0.8477041267082741,0.9999999999810132,0.7858748418050282,0.12984507935837947,MAP2K1,down in tumor,1
gs_ind_0,Smooth Muscle Contraction R-HSA-445355,1/38,0.893019103082756,0.9999999999810132,0.6599444664815549,0.07467093869293664,ALDH2,down in tumor,1
gs_ind_0,Sphingolipid De Novo Biosynthesis R-HSA-1660661,2/42,0.7001410136182262,0.9999999999810132,1.019094388817824,0.36328016012221553,SGMS2;PLPP3,down in tumor,2
gs_ind_0,Sphingolipid Metabolism R-HSA-428157,4/84,0.7134197133584066,0.9999999999810132,0.9225714038748873,0.3115388690725228,SMPD3;SGMS2;PLPP3;GBA3,down in tumor,4
gs_ind_0,Cyclin E Associated Events During G1/S Transition R-HSA-69202,2/81,0.949735684461049,0.9999999999810132,0.5181875607021854,0.026723740869164483,WEE1;MYC,down in tumor,2
gs_ind_0,Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949,1/61,0.9723977883823565,0.9999999999810132,0.4086040892863582,0.011436955507859756,TLR3,down in tumor,1
gs_ind_0,Chromatin Modifying Enzymes R-HSA-3247509,3/218,0.9997372483622187,0.9999999999810132,0.266087588159218,6.99241363251299e-05,KDM6B;PADI4;NCOR1,down in tumor,3
gs_ind_0,Synthesis Of IP3 And IP4 In Cytosol R-HSA-1855204,1/26,0.7832160737702707,0.9999999999810132,0.9710665702219008,0.23727687770957465,PLCZ1,down in tumor,1
gs_ind_0,Synthesis Of PIPs At Plasma Membrane R-HSA-1660499,1/50,0.9472267962651343,0.9999999999810132,0.4996694433425889,0.027090440938861742,PIK3C2G,down in tumor,1
